"","conflict_id","dyad_id","actor_id","coalition_components","actor_name","actor_name_fulltext","actor_name_mothertongue","year","best_fatality_estimate","low_fatality_estimate","high_fatality_estimate","location","gwno_location","gwnoa","region","conflictid_old","conflictid_new","actorid","actor_type","conflict_type","conflict_issue","gwnoloc","gwnoloc2","gwnoloc3","gwnoloc4","conflictyear","state_prev","ai_prev","hrw_prev","form_sv","actor_year","sv_prev"
"100",559,1026,488,"","LRA","Lord's Resistance Army","Lord's Resistance Army",2008,734,734,1067,"Central African Republic, DR Congo (Zaire), Sudan","482, 490, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LRA 2008",NA
"101",559,1026,488,"","LRA","Lord's Resistance Army","Lord's Resistance Army",2009,1394,1358,1464,"Central African Republic, DR Congo (Zaire), Sudan","482, 490, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LRA 2009",NA
"102",559,1026,488,"","LRA","Lord's Resistance Army","Lord's Resistance Army",2010,464,454,493,"Central African Republic, DR Congo (Zaire), Sudan","482, 490, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LRA 2010",NA
"103",559,1026,488,"","LRA","Lord's Resistance Army","Lord's Resistance Army",2011,211,211,211,"Central African Republic, DR Congo (Zaire), Sudan","482, 490, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LRA 2011",NA
"104",554,1021,466,"","SPLM/A","Sudanese People’s Liberation Movement/Army",NA,2004,53,33,56,"Central African Republic, Sudan","482, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPLM/A 2004",NA
"105",966,1437,448,"","CSNPD","Committee of National Revival for Peace and Democracy","Conseil de salut national pour la paix et la démocratie",1994,124,0,200,"Chad","483",NA,"Africa",91,288,1294,3,3,2,483,0,0,0,1,0,0,NA,NA,"CSNPD 1994",NA
"106",553,1020,451,"","FARF","Armed Forces of the Federal Republic","Forces armées pour la République fédérale",1997,33,33,33,"Chad","483",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARF 1997",NA
"107",586,1053,630,"","Janjaweed ","Janjaweed","Janjaweed",2002,188,188,188,"Chad, Sudan","483, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Janjaweed  2002",NA
"108",586,1053,630,"","Janjaweed ","Janjaweed","Janjaweed",2004,644,644,15221,"Chad, Sudan","483, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Janjaweed  2004",NA
"109",586,1053,630,"","Janjaweed ","Janjaweed","Janjaweed",2005,350,350,505,"Chad, Sudan","483, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Janjaweed  2005",NA
"110",586,1053,630,"","Janjaweed ","Janjaweed","Janjaweed",2006,899,895,1473,"Chad, Sudan","483, 625",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Janjaweed  2006",NA
"111",13757,14830,6506,"","Bloque Central Bolívar","Bloque Central Bolívar","Central Bolivar Bloc",2002,26,26,26,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bloque Central Bolívar 2002",NA
"112",13812,14915,6579,"","MAS","Death to Kidnappers","Muerte a Secuestradores ",1991,39,39,39,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAS 1991",NA
"113",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1994,39,39,39,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1994",NA
"114",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1995,37,37,38,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1995",NA
"115",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1996,39,28,47,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1996",NA
"116",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1997,35,35,41,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1997",NA
"117",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1998,39,39,39,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1998",NA
"118",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",1999,79,79,81,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 1999",NA
"119",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2000,106,106,125,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2000",NA
"120",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2001,145,145,280,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2001",NA
"121",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2002,202,117,260,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2002",NA
"122",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2003,153,152,161,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2003",NA
"123",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2004,130,130,149,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2004",NA
"124",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2005,57,57,62,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2005",NA
"125",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2006,59,59,73,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2006",NA
"126",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2008,27,27,27,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2008",NA
"127",605,1072,743,"","FARC","Revolutionary Armed Forces of Colombia","Fuerzas armadas revolucionarias colombianas",2009,30,30,49,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FARC 2009",NA
"128",606,1073,744,"","ELN","National Liberation Army","Ejército de Liberación Nacional",1998,88,88,88,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELN 1998",NA
"129",606,1073,744,"","ELN","National Liberation Army","Ejército de Liberación Nacional",2000,28,28,29,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELN 2000",NA
"130",606,1073,744,"","ELN","National Liberation Army","Ejército de Liberación Nacional",2003,30,29,30,"Colombia","100",NA,"Americas",92,289,1605,3,3,2,100,0,0,0,1,0,0,NA,NA,"ELN 2003",NA
"131",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1989,28,28,28,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1989",NA
"132",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1990,58,58,58,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1990",NA
"133",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1995,62,62,62,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1995",NA
"134",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1996,159,159,163,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1996",NA
"135",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1997,214,212,246,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1997",NA
"136",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1998,379,379,426,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1998",NA
"137",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",1999,478,473,533,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 1999",NA
"138",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2000,551,549,656,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2000",NA
"139",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2001,603,590,640,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2001",NA
"140",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2002,334,267,708,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2002",NA
"141",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2003,149,149,160,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2003",NA
"142",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2004,142,131,163,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2004",NA
"143",610,1077,771,"","AUC","United Self-Defence forces of Colombia","Autodefensas Unidas de Colombia",2005,38,38,38,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUC 2005",NA
"144",611,1078,774,"","Medellín Cartel","Medellín Cartel","Cartel de Medellín",1989,114,114,121,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medellín Cartel 1989",NA
"145",611,1078,774,"","Medellín Cartel","Medellín Cartel","Cartel de Medellín",1993,40,40,40,"Colombia","100",NA,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medellín Cartel 1993",NA
"146",574,1041,545,"","Cobras","Cobras","Cobras",1997,39,39,39,"Congo","484",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cobras 1997",NA
"147",575,1042,548,"","Ntsiloulous","Ntsiloulous","Ntsiloulous",1998,58,58,94,"Congo","484",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ntsiloulous 1998",NA
"148",575,1042,548,"","Ntsiloulous","Ntsiloulous","Ntsiloulous",2002,58,58,80,"Congo","484",NA,"Africa",214,408,1401,3,4,2,484,0,0,0,1,0,0,0,NA,"Ntsiloulous 2002",0
"149",604,1071,717,"","Al-Shabaab","Al-Shabaab",NA,2014,261,214,312,"Djibouti, Kenya, Somalia","501, 520, 522",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Al-Shabaab 2014",NA
"150",621,1088,1043,"","RCD - CP ","Congolese Rally for Democracy - Christian Pay Pay faction","Rassemblement Congolais pour la Démocratie - Christian Pay Pay faction",2004,30,30,30,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD - CP  2004",NA
"151",627,1094,1076,"","UPC","Union of Congolese Patriots
","Union des Patriotes Congolais",2002,1894,1768,2541,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPC 2002",NA
"152",627,1094,1076,"","UPC","Union of Congolese Patriots
","Union des Patriotes Congolais",2003,475,475,525,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPC 2003",NA
"153",628,1095,1077,"","FRPI","Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri",2002,164,164,164,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRPI 2002",NA
"154",628,1095,1077,"","FRPI","Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri",2004,29,29,152,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRPI 2004",NA
"155",628,1095,1077,"","FRPI","Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri",2012,31,31,31,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRPI 2012",NA
"156",631,1098,1114,"","Mayi Mayi Complet","Mayi Mayi Complet","Maï Maï Complet",2010,27,27,27,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayi Mayi Complet 2010",NA
"157",1920,2402,1128,"","ALiR","Army for the Liberation of Rwanda ","Armée pour la Libération du Rwanda",2000,73,72,73,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALiR 2000",NA
"158",1952,2434,1160,"","M23","March 23 Movement","Mouvement du 23-Mars",2013,32,32,32,"DR Congo (Zaire)","490",NA,"Africa",86,283,2045,3,4,2,490,0,0,0,1,2,2,2,"1, 2","M23 2013",6
"159",1990,2472,1198,"","Mayi Mayi Simba","Mayi Mayi Simba","Mayi Mayi Simba",2012,34,34,104,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayi Mayi Simba 2012",NA
"160",1991,2473,1199,"","Raia Mutomboki","Raia Mutomboki","Raïa Mutomboki",2012,43,43,43,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raia Mutomboki 2012",NA
"161",3722,4307,3037,"","NDC","Ndumba Defense of Congo ","Nduma Défense du Congo",2013,92,92,92,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NDC 2013",NA
"162",3725,4310,3040,"","Nyatura","Nyatura","Nyatura",2013,37,37,37,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyatura 2013",NA
"163",4505,5111,3845,"423, 653","MLC, RCD-N","Congolese Rally for Democracy-National, Movement for the Liberation of Congo","Mouvement pour la Libération du Congo, Rassemblement Congolais pour la Démocratie-National",2002,185,173,185,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLC, RCD-N 2002",NA
"164",4506,5112,3846,"606, 1077, 789","FNI, FRPI, RCD-K-ML ","Congolese Rally for Democracy-Kisangani-Liberation Movement, Nationalist and Integrationist Front, Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri, Front Nationalist et Intégrationist, Rassemblement Congolais pour la Démocratie-Kisangani-Mouvement de libération",2003,160,80,160,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FNI, FRPI, RCD-K-ML  2003",NA
"165",4507,5113,3847,"606, 1077","FNI, FRPI","Nationalist and Integrationist Front, Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri, Front Nationalist et Intégrationist",2003,325,265,415,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FNI, FRPI 2003",NA
"166",4508,5114,3848,"1077, 789","FRPI, RCD-K-ML ","Congolese Rally for Democracy-Kisangani-Liberation Movement, Patriotic Force of Resistance in Ituri","Force de résistance patriotique en Ituri, Rassemblement Congolais pour la Démocratie-Kisangani-Mouvement de libération",2002,1200,1200,3000,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRPI, RCD-K-ML  2002",NA
"167",4511,5117,3851,"423, 1076, 653","MLC, RCD-N, UPC","Congolese Rally for Democracy-National, Movement for the Liberation of Congo, Union of Congolese Patriots
","Mouvement pour la Libération du Congo, Rassemblement Congolais pour la Démocratie-National, Union des Patriotes Congolais",2002,50,50,50,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLC, RCD-N, UPC 2002",NA
"168",4519,5125,3859,"603, 606","FAPC, FNI","Nationalist and Integrationist Front, People's Armed Forces of Congo","Forces armées du peuple Congolais, Front Nationalist et Intégrationist",2003,33,33,33,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAPC, FNI 2003",NA
"169",11258,11868,3861,"623, 1044","Interahamwe, ex-FAR, MAGRIVI ","ex-Armed Forces of Rwanda, Farmers Mutual Society of Virunga","Interahamwe, ex-FAR, Mutuelle des Agriculteurs du Virunga",1996,315,209,984,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interahamwe, ex-FAR, MAGRIVI  1996",NA
"170",11403,12046,3967,"","Kata Katanga","Kata Katanga","Kata Katanga",2013,173,173,174,"DR Congo (Zaire)","490",NA,"Africa",68,265,3967,3,3,1,490,0,0,0,1,0,0,0,NA,"Kata Katanga 2013",0
"171",3731,4316,4149,"1199, 4148","Mayi Mayi Kifuafua, Raia Mutomboki","Mayi Mayi Kifuafua, Raia Mutomboki","Mayi Mayi Kifuafua, Raïa Mutomboki",2012,241,241,241,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayi Mayi Kifuafua, Raia Mutomboki 2012",NA
"172",547,1014,422,"","AFDL","Alliance of Democratic Forces for the Liberation of Congo-
Kinshasa","Alliance des Forces démocratiques pour la libération du Congo-Kinshasa",1996,30110,28854,38404,"DR Congo (Zaire)","490",NA,"Africa",86,283,1268,3,4,2,490,0,0,0,1,0,0,0,NA,"AFDL 1996",0
"173",547,1014,422,"","AFDL","Alliance of Democratic Forces for the Liberation of Congo-
Kinshasa","Alliance des Forces démocratiques pour la libération du Congo-Kinshasa",1997,5016,5016,32241,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AFDL 1997",NA
"174",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",1998,2322,2178,8522,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD 1998",NA
"175",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",1999,1761,1761,1813,"DR Congo (Zaire)","490",NA,"Africa",86,283,1270,3,4,2,490,0,0,0,1,1,1,2,"1, 7","RCD 1999",4
"176",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",2000,286,250,584,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD 2000",NA
"177",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",2001,173,173,173,"DR Congo (Zaire)","490",NA,"Africa",86,283,1270,3,4,2,490,0,0,0,1,2,1,2,"1, 6, 7","RCD 2001",5
"178",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",2002,646,646,690,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD 2002",NA
"179",548,1015,424,"","RCD","Congolese Rally for Democracy","Rassemblement Congolais pour la Démocratie",2003,126,87,130,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD 2003",NA
"180",549,1016,425,"","RCD-ML ","Congolese Rally for Democracy-Liberation Movement","Rassemblement Congolais pour la Démocratie-Mouvement de Libération",2001,45,45,45,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RCD-ML  2001",NA
"181",550,1017,426,"","CNDP","National Congress for the Defence of the People","Congrès National pour la Défense du Peuple",2007,46,46,47,"DR Congo (Zaire)","490",NA,"Africa",86,283,1272,3,3,2,490,0,0,0,1,1,0,0,"1","CNDP 2007",1
"182",550,1017,426,"","CNDP","National Congress for the Defence of the People","Congrès National pour la Défense du Peuple",2008,111,111,194,"DR Congo (Zaire)","490",NA,"Africa",86,283,1272,3,3,2,490,0,0,0,1,1,0,1,"1","CNDP 2008",2
"183",951,1422,431,"","CNDD","National Council for the Defense of Democracy","Conseil national pour la défense de la démocratie",1996,62,62,70,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CNDD 1996",NA
"184",560,1027,489,"","ADF","Alliance of Democratic Forces",NA,2010,38,38,38,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADF 2010",NA
"185",560,1027,489,"","ADF","Alliance of Democratic Forces",NA,2013,83,83,83,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADF 2013",NA
"186",560,1027,489,"","ADF","Alliance of Democratic Forces",NA,2014,213,213,215,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADF 2014",NA
"187",560,1027,489,"","ADF","Alliance of Democratic Forces",NA,2015,236,188,255,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADF 2015",NA
"188",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2004,66,66,66,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2004",NA
"189",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2005,31,31,46,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2005",NA
"190",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2008,31,31,44,"DR Congo (Zaire)","490",NA,"Africa",86,283,1380,6,4,2,490,0,0,0,1,1,0,1,"1","FDLR 2008",2
"191",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2009,992,984,1039,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2009",NA
"192",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2010,70,47,77,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2010",NA
"193",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2012,187,183,227,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2012",NA
"194",569,1036,528,"","FDLR","Democratic Liberation Forces of Rwanda","Forces démocratiques de libération du Rwanda",2015,52,52,52,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FDLR 2015",NA
"195",13382,14315,5997,"","Mayi Mayi - Makabe","Mayi Mayi - Makabe Kalenga Ngwele","Maï Maï - Makabe Kalenga Ngwele",2002,25,25,25,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayi Mayi - Makabe 2002",NA
"196",13382,14315,5997,"","Mayi Mayi - Makabe","Mayi Mayi - Makabe Kalenga Ngwele","Maï Maï - Makabe Kalenga Ngwele",2003,25,25,25,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayi Mayi - Makabe 2003",NA
"197",582,1049,603,"","FAPC","People's Armed Forces of Congo","Forces armées du peuple Congolais",2004,28,28,28,"DR Congo (Zaire)","490",NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAPC 2004",NA
